Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Priority,6,2,2.6183967876034884,0.7781512503836436,-4.036074518007645,-1.902649527698569
Bidir,6,2,2.81135154588012,0.7781512503836436,-4.233170614376736,-1.688116006319495
Gauss,61,6,5.069928025056097,1.785329835010767,-14.975061845991908,0.4403856060345071
Power,61,6,3.7810143399286313,1.785329835010767,-5.952776994744804,-0.2238917048028877
Priority,61,6,3.518201737280848,1.785329835010767,-3.954974668680139,-0.432590543483204
Bidir,61,6,3.771301846485283,1.785329835010767,-4.174602831315656,-0.2082899768311308
Gauss,96,4,5.542884013356503,1.9822712330395684,-14.653559774527022,0.837386216933901
Power,96,4,3.9634887535526815,1.9822712330395684,-5.775064190157375,0.1942195050163737
Priority,96,4,3.651078701207977,1.98214555094293,-3.879154431287951,-0.0855142991004445
Bidir,96,4,3.9195022960743935,1.9822712330395684,-4.285033885408867,0.1605914577224979
Gauss,4,2,1.8388490907372552,0.6020599913279624,-14.675836169238174,-2.5710443816025963
Power,4,2,2.4885507165004443,0.6020599913279624,-5.097253202497261,-1.667275256189764
Priority,4,2,2.4187154968655955,0.6020599913279624,-4.126376450997331,-1.938811692766542
Bidir,4,2,2.623766000133931,0.6020599913279624,-4.527478462382508,-1.657801822659997
Gauss,10,5,2.8918161195248606,1.0,-14.893891929837393,-1.9120010673060568
Power,10,5,3.063445953123033,1.0,-5.433510709855369,-1.2041166692646192
Priority,10,5,2.89768206179642,1.0,-3.9084819034937817,-1.403707110071625
Bidir,10,5,3.084361758551405,1.0,-4.279707079472761,-1.2329924553088076
Gauss,8,3,2.576773126031154,0.9030899869919436,-14.954589770191005,-2.25020820319822
Power,8,3,2.808801562888635,0.9030899869919436,-5.162982025098648,-1.817424189729535
Priority,8,3,2.6563378127675463,0.9030899869919436,-3.919451488278752,-1.99520187264781
Bidir,8,3,2.844865319914786,0.9030899869919436,-4.624209144084577,-1.762573562225535
Gauss,81,4,5.329679520036616,1.9084850188786493,-14.750469787535078,0.6122071285491795
Power,81,4,3.892664935526824,1.9084850188786493,-5.568326520170886,-0.1137220733052186
Priority,81,4,3.5914541837007063,1.908187046666684,-3.886677090282444,-0.3674199728119373
Bidir,81,4,3.850971102856819,1.9084850188786493,-4.3109094717920495,-0.1465811936269344
Gauss,3,6,1.619788758288394,0.4771212547196624,-15.35252977886304,-3.072921173342688
Power,3,6,2.2648178230095364,0.4771212547196624,-5.203093385450799,-2.4443449697754267
Priority,3,6,2.218360421770535,0.4771212547196624,-4.7023741152386025,-2.50155987463128
Bidir,3,6,2.432434774521513,0.4771212547196624,-4.711572895117684,-2.265373173093466
Gauss,2,3,1.1760912590556811,0.3010299956639812,-15.35252977886304,-3.3149499812027794
Power,2,3,2.290034611362518,0.3010299956639812,-4.796970646261864,-2.4881640487729126
Priority,2,3,2.2367890994092927,0.3010299956639812,-4.125636791572502,-2.5418891577668647
Bidir,2,3,2.424064525417488,0.3010299956639812,-4.176646704143509,-2.399163963645192
Gauss,3,2,1.5440680443502757,0.4771212547196624,-15.35252977886304,-3.101260276492211
Power,3,2,2.3344537511509307,0.4771212547196624,-5.008420323586995,-2.1808077288342944
Priority,3,2,2.271066772286538,0.4771212547196624,-4.359205355127098,-1.524521707915178
Bidir,3,2,2.4809645938014224,0.4771212547196624,-4.538434905815946,-1.8846963976375024
Gauss,11,5,3.0193429182910934,1.041392685158225,-14.954589770191005,-1.3360911705503224
Power,11,5,2.9719923325914603,1.041392685158225,-5.371440662887108,-0.9257062257349836
Priority,11,5,2.8394209071225665,1.041392685158225,-4.238281427918374,-1.254090401784184
Bidir,11,5,3.05496107483507,1.041392685158225,-4.279872254719484,-0.9175209057639688
Gauss,7,6,2.4528812041451054,0.8450980400142568,-15.05149978319906,-1.8430778419775444
Power,7,6,2.7479663916444608,0.8450980400142568,-5.275495381132589,-1.4411964906848802
Priority,7,6,2.625018313136747,0.8450980400142568,-4.392125225731157,-1.6624651082808783
Bidir,7,6,2.7968715576878025,0.8450980400142568,-4.676588158988395,-1.589380938080772
Gauss,15,5,3.4409929955969063,1.1760912590556811,-14.699317265087696,-1.438394461545479
Power,15,5,3.2429387700295806,1.1760912590556811,-5.620526926586458,-1.09698679757757
Priority,15,5,3.055709533002218,1.1760912590556811,-4.07326248882711,-1.2867108169020407
Bidir,15,5,3.2726150608493985,1.1760912590556811,-4.170884525834721,-1.0260606100272909
Gauss,3,5,1.5440680443502757,0.4771212547196624,-15.47746851547134,-3.2497479016374795
Power,3,5,2.3873898263387296,0.4771212547196624,-5.084060341430711,-2.570543354057588
Priority,3,5,2.3502480183341627,0.4771212547196624,-4.263335078096143,-2.5822158062449097
Bidir,3,5,2.497850739578406,0.4771212547196624,-4.439346157833066,-2.45759372621783
Gauss,6,3,2.246744709723841,0.7781512503836436,-14.253453704098478,-2.511296560282456
Power,6,3,2.7191931306339363,0.7781512503836436,-5.000254454021564,-1.9439867731382308
Priority,6,3,2.609949951186873,0.7781512503836436,-4.1751701809636605,-1.987005288489468
Bidir,6,3,2.819214799882384,0.7781512503836436,-4.533312925690013,-1.905838853201264
Gauss,5,2,2.04296907339318,0.6989700043360189,-14.750469787535078,-2.696935377671524
Power,5,2,2.6954816764901977,0.6989700043360189,-4.580521535734888,-2.125771751620019
Priority,5,2,2.5073160400764136,0.6989700043360189,-3.937634144096529,-2.2643823288123603
Bidir,5,2,2.808885867359812,0.6989700043360189,-3.937634144096529,-1.961358454540665
Gauss,11,2,2.793409368890474,1.041392685158225,-14.699317265087696,-2.0678679948655376
Power,11,2,2.9759745983953048,1.041392685158225,-5.169809869166915,-1.5595781114168925
Priority,11,2,2.790093154090433,1.041392685158225,-4.078920405963612,-1.7451330699839864
Bidir,11,2,3.0470977850241714,1.041392685158225,-4.560245421793648,-1.4899008714346789
Gauss,13,5,3.1678624173197663,1.1139433523068367,-14.788566905795824,-1.6843153334894891
