Computed,n,s,Avg. FLOPs,Cols Fetched,Avg. Linf Error,Time
Power,53,4,3.703089848212685,1.7242758696007887,-6.104623142263719,-0.090295929275079
Priority,53,4,3.443598220575999,1.7242758696007887,-4.043098406497387,-0.5810303961324486
Bidir,53,4,3.703976371776117,1.7242758696007887,-4.267146116731412,-0.3515204716265916
Power,299,4,4.456119004854485,2.4756711883244296,-6.580267797909487,0.4487702382508682
Priority,299,4,4.0057402984044055,2.45484486000851,-3.908548553623159,0.0274703668913575
Bidir,299,4,4.309583665398207,2.4684250704073354,-4.3375615152521405,0.3145753533014828
Power,77,4,3.86844850133673,1.8864907251724816,-6.250780626996155,-0.1583440202610918
Priority,77,4,3.574793027357968,1.8864907251724816,-4.117354725702995,-0.3956516710890486
Bidir,77,4,3.8688941300056863,1.8864907251724816,-4.299321476511054,-0.1102347485793776
Power,32,4,3.480523438950382,1.505149978319906,-5.955579871659028,-0.5661304611480353
Priority,32,4,3.261337227919788,1.505149978319906,-4.144727560404851,-0.7997847105043909
Bidir,32,4,3.5319696160217564,1.505149978319906,-4.358994843268017,-0.5424155773531862
Power,51,4,3.680822251367302,1.707570176097936,-5.967246220601922,-0.3682065754163494
Priority,51,4,3.423723218379365,1.707570176097936,-4.172532640165062,-0.5582592011032415
Bidir,51,4,3.710160901223517,1.707570176097936,-4.503667252870857,-0.0865232101457961
Power,141,4,4.137213783968442,2.14921911265538,-6.173564576459958,0.400039104833998
Priority,141,4,3.787138669889488,2.147216598528061,-3.999967653201549,-0.0347982532038841
Bidir,141,4,4.052116550549998,2.14921911265538,-4.415186007085522,0.0367364466169961
Power,40,4,3.589499603145034,1.6020599913279625,-5.918077621906201,-0.4339276707138723
Priority,40,4,3.333383932266831,1.6020599913279625,-4.198681341843201,-0.7184703741872325
Bidir,40,4,3.642074285496059,1.6020599913279625,-4.145298097851782,-0.3886526343643848
Power,112,4,4.016733962695282,2.049218022670182,-6.13696835781531,-0.0265116285344821
Priority,112,4,3.695050962737035,2.047815505424748,-4.031477438713016,-0.2883060928980487
Bidir,112,4,3.931281257856296,2.046083089337818,-4.318492169358903,-0.0613279527142915
Power,68,4,3.805780178780081,1.832508912706236,-6.22242500774001,-0.2049879672715046
Priority,68,4,3.527243116388089,1.8323314685845016,-4.059260136521817,-0.4508536182966207
Bidir,68,4,3.771154522000685,1.832508912706236,-4.181818776558542,-0.2093073241389263
Power,121,4,4.076145680248818,2.0827853703164503,-6.274486907926813,0.0329535921397482
Priority,121,4,3.737550430297597,2.08218675618735,-3.990205644480635,-0.2579571671975572
Bidir,121,4,3.998003696108349,2.079382261779936,-4.356566258822259,-0.0226451456066087
Power,38,4,3.5436814388674,1.5797835966168103,-5.9783528493533815,-0.4359580645840393
Priority,38,4,3.324158941674477,1.5797835966168103,-4.272675688562099,-0.7345416544620835
Bidir,38,4,3.5892824159754446,1.5797835966168103,-4.319263492923736,-0.4704874895049645
Power,9,4,2.9117492906869504,0.9542425094393248,-5.668741194891767,-1.4616274870425072
Priority,9,4,2.7653373482743984,0.9542425094393248,-4.396116171648228,-1.5998110529272347
Bidir,9,4,3.0212812035210064,0.9542425094393248,-4.5264404521403625,-1.3237064501196851
Power,126,4,4.079552047576966,2.100370545117563,-6.452144848819784,0.3012248732759399
Priority,126,4,3.740511815528458,2.098932006267007,-4.104731977183647,0.0069977627811864
Bidir,126,4,4.0019775624974665,2.097006512171192,-4.4783247620434485,0.1107317460538488
Power,61,4,3.782980130592367,1.785329835010767,-5.938625148871478,-0.2298256515998882
Priority,61,4,3.5051228340665204,1.785329835010767,-4.1224059141506215,-0.5529788604385029
Bidir,61,4,3.784594879484509,1.785329835010767,-4.424334283366097,-0.2629092033081305
Power,100,4,3.977310702323987,2.0,-5.773309516209619,-0.0778472496197298
Priority,100,4,3.655642577048695,2.0,-4.114885969935053,-0.3423244702094334
Bidir,100,4,3.9090773760512048,2.0,-4.392604856396719,-0.1028202335843587
Power,136,4,4.117542700884581,2.133538908370217,-6.310365278335017,0.0966650005210242
Priority,136,4,3.7700196290632775,2.1327614540925546,-4.101425954324823,-0.2022321381122145
Bidir,136,4,4.0580914124983645,2.133538908370217,-4.315271367099731,0.0431502733805454
Power,41,4,3.5747652252792728,1.6127838567197357,-6.111305673901079,-0.433508287356622
Priority,41,4,3.3377843256228825,1.6127838567197357,-4.220250825480268,-0.7334411462579014
Bidir,41,4,3.5911791311291017,1.6127838567197357,-4.366506061521108,-0.4481436440467415
Power,104,4,3.98597504616041,2.01703333929878,-6.263917925669687,-0.0634904108007724
Priority,104,4,3.672264664794157,2.016452964386932,-4.130343832563364,-0.3069388779690497
Bidir,104,4,3.964051313798308,2.01703333929878,-4.467219342577953,0.0726389970191676
Power,34,4,3.501610946775456,1.5314789170422551,-5.91804897438037,-0.2448136716576176
Priority,34,4,3.272060133231796,1.5314789170422551,-4.214670388259833,-0.4612269128199339
Bidir,34,4,3.509905871780877,1.5314789170422551,-4.225823516627031,-0.2267281932680541
Power,132,4,4.096920342051281,2.1205739312058496,-6.1070481392380085,0.4303226376038344
Priority,132,4,3.745431420186223,2.118881120537376,-4.115447349307052,0.074957949163806
Bidir,132,4,4.074599021625914,2.1205739312058496,-4.500255224592269,0.2073663190474289
Power,171,4,4.229558015221667,2.232996110392154,-6.040207338289692,0.2014646270746807
Priority,171,4,3.852193050854354,2.229342790294732,-4.008794554493678,-0.1493196705743862
Bidir,171,4,4.109574898811768,2.2304489213782737,-4.301148101709702,0.105198499285059
Power,170,4,4.204275479190578,2.2304489213782737,-6.388934167535748,0.1772272360439273
Priority,170,4,3.828398593415644,2.228719351263174,-4.036359420368444,-0.1333961489769042
Bidir,170,4,4.14000665123749,2.2304489213782737,-4.413308382500192,0.2838214040675089
Power,7,3,2.7264943433470505,0.8450980400142568,-5.658575411253062,-1.7540272199437157
Priority,7,3,2.603608279890823,0.8450980400142568,-4.562624572647093,-1.867326349432895
Bidir,7,3,2.812913356642856,0.8450980400142568,-4.562624572647093,-1.6332768381486344
Power,4,3,2.459392487759231,0.6020599913279624,-5.410791416348501,-2.231283665437937
Priority,4,3,2.3847117429382827,0.6020599913279624,-4.477344243320615,-2.283785255306205
Bidir,4,3,2.574031267727719,0.6020599913279624,-4.434527970903265,-2.0821927790310752
Power,158,3,4.163456329331488,2.198657086954422,-6.273887912503296,0.3247969038781248
Priority,158,3,3.760536584850983,2.1768730675150625,-3.892219088373764,-0.2295517092384787
Bidir,158,3,4.081975588359956,2.198657086954422,-4.364807973672504,0.0711328868078734
Power,125,3,4.051123568516779,2.0969100130080567,-6.055937451424273,0.0141700770232353
Priority,125,3,3.6891163887959353,2.085171609736812,-3.959082161691295,-0.316853194736074
Bidir,125,3,3.958057946914716,2.0969100130080567,-4.197923540506229,-0.0665585528880785
Power,81,3,3.88811706389135,1.9084850188786493,-6.082767486329133,-0.157657971488075
Priority,81,3,3.576066069010792,1.90594571458771,-4.012107927559402,-0.4129328881543063
Bidir,81,3,3.8680498231637337,1.9084850188786493,-4.394135808827552,-0.1283764333381735
Power,93,3,3.956137736258084,1.968482948553935,-6.131718315765977,-0.0830580755465588
Priority,93,3,3.609484725051912,1.9630003484681413,-4.024309338964981,-0.3818641269145764
Bidir,93,3,3.8713766933645153,1.96601129438938,-4.399907237569809,-0.1366718804499915
Power,79,3,3.866535108403781,1.8976270912904407,-5.616240363758799,-0.1749029600354872
Priority,79,3,3.5568349891812105,1.8931758984200773,-3.944402487043978,-0.4031343186161019
Bidir,79,3,3.811148470022236,1.8976270912904407,-4.53548941632783,-0.0706743225082324
Power,58,3,3.7267551445193177,1.7634279935629376,-5.647725317824415,-0.0757561372487189
Priority,58,3,3.450521831767547,1.7632140026830705,-4.10744407469962,-0.3571355119711564
Bidir,58,3,3.7293777177228655,1.7634279935629376,-4.394178029538652,-0.0843219803080757
Power,31,3,3.436854872519307,1.4913616938342726,-5.777729456245562,-0.4198885982314867
Priority,31,3,3.213697658254807,1.4913616938342726,-4.182306213442584,-0.6218177560592363
Bidir,31,3,3.4546383551394,1.4913616938342726,-4.223581253890619,-0.3981004277557991
Power,44,3,3.639076476614915,1.6434526764861874,-5.828331270242747,-0.2783085076208824
Priority,44,3,3.365493333312177,1.6420403354629298,-4.1192713484735215,-0.681580496745105
Bidir,44,3,3.6034815277747887,1.6434526764861874,-4.43042950735809,-0.4536691848226743
Power,8,3,2.890421018800914,0.9030899869919436,-5.5271033425724925,-1.7474481118857363
Priority,8,3,2.754825949838012,0.9030899869919436,-4.322557440641971,-1.893154942796197
Bidir,8,3,2.9591010440596537,0.9030899869919436,-4.696779142781951,-1.6790714171472856
Power,3,3,2.4149733479708178,0.4771212547196624,-5.171516683762835,-2.583721985568966
Priority,3,3,2.326335860928752,0.4771212547196624,-4.587104809594105,-2.656846951570983
Bidir,3,3,2.556302500767288,0.4771212547196624,-4.907307098778215,-2.4081604508967054
Power,64,3,3.776666887733699,1.8061799739838875,-5.682744142542269,-0.2768203661614666
Priority,64,3,3.4920266357552303,1.8050475235849792,-3.9456272063143367,-0.5805429467482351
Bidir,64,3,3.82533053505492,1.8061799739838875,-4.373237215190137,-0.2495056108328157
Power,151,3,4.142315887918299,2.1789769472931697,-6.297314004929072,0.1104604490469801
Priority,151,3,3.753715527590456,2.160800985205196,-3.974423952602572,-0.2510994437710723
Bidir,151,3,3.9893102899392265,2.1474674183339952,-4.141706704283064,-0.0249720666559238
Power,275,3,4.399524347305285,2.4393326938302624,-5.6079239968156624,0.3720347925044709
Priority,275,3,3.896790102022836,2.3707272963691866,-4.012068357457343,-0.1045802130315472
Bidir,275,3,4.223982741311112,2.405597963615187,-4.404095054624714,0.221142130111656
Power,67,3,3.8030775871073472,1.826074802700827,-5.871071822062738,0.0008259084610807
Priority,67,3,3.510381150790137,1.8240896592897404,-4.052683816453333,-0.2191107935522897
Bidir,67,3,3.758196727205864,1.8160570817570367,-4.320906343847284,-0.0353197631483615
Power,69,3,3.789179054764445,1.8388490907372552,-6.131388571273942,-0.0014573373830664
Priority,69,3,3.505070802838241,1.8370971945258143,-4.081981654484743,-0.2718292756716852
Bidir,69,3,3.710737745621301,1.83215395193298,-4.2266167093180425,-0.3094560167021148
Power,62,3,3.752844930143464,1.792391689498254,-5.870969847877553,-0.2842414632415527
Priority,62,3,3.4729110047450584,1.790988475088816,-4.036650761402869,-0.5925700594197829
Bidir,62,3,3.737769500651689,1.792391689498254,-4.448270813992691,-0.3240104924031024
Power,14,3,3.1162518523991256,1.146128035678238,-5.682382581672618,-1.3287385416018322
Priority,14,3,2.967079734144497,1.146128035678238,-4.2929070134384055,-1.482554288870481
Bidir,14,3,3.129643864486693,1.146128035678238,-4.462095467323531,-1.3250241206639313
Power,63,3,3.772629711805652,1.7993405494535817,-6.140790178486837,-0.303830548809853
Priority,63,3,3.4863171082391835,1.7973664802278644,-3.9752952547755616,-0.5497544635917793
Bidir,63,3,3.754512148304362,1.7993405494535817,-4.259805089918298,-0.2922434930289019
Power,20,3,3.329956915106239,1.3010299956639813,-5.909232118664738,-0.958158956648707
Priority,20,3,3.128883702099773,1.3010299956639813,-4.259571194927192,-0.9501408928927074
Bidir,20,3,3.3789880675852104,1.3010299956639813,-4.426653878590945,-0.6537405459966112
Power,227,3,4.3410418430715865,2.3560258571931225,-5.734999382523256,0.5607763345359236
Priority,227,3,3.865409719454519,2.309227216721225,-4.004025826038006,-0.1409403046303499
Bidir,227,3,4.052566045706651,2.1655571115202075,-3.919712710005373,0.0349329359776247
Power,41,3,3.607004410060284,1.6127838567197357,-6.052584999592827,-0.4345197690333025
Priority,41,3,3.353058495328438,1.6127838567197357,-4.103905933120677,-0.6977632219994643
Bidir,41,3,3.629395034992592,1.6127838567197357,-4.408717715252123,-0.2044706823530087
Power,120,3,4.0624827473601695,2.0791812460476247,-6.006550403370084,0.2683316939275331
Priority,120,3,3.700367147919946,2.0689070246145937,-3.982212499959082,-0.0619075284811743
Bidir,120,3,3.946124619217145,2.065704172239517,-4.321066255242505,0.0617215731018076
Power,29,3,3.4592208576109216,1.462397997898956,-5.8366451477203904,-0.6207458499656338
Priority,29,3,3.241099728567856,1.462397997898956,-4.183147737644181,-0.9095752846867128
Bidir,29,3,3.499563847582822,1.462397997898956,-4.342679116150434,-0.6059064413390132
Power,46,3,3.610511114900085,1.662757831681574,-5.9559435849381295,-0.428697036572074
Priority,46,3,3.353861298655946,1.662487999748754,-4.154824527410346,-0.7234382003934536
Bidir,46,3,3.6313161871430633,1.662757831681574,-4.265474049028334,-0.4245812541445745
Power,400,3,4.572886881078981,2.602059991327963,-5.662853276110061,0.5793428974563147
Priority,400,3,3.971491916559968,2.464599350456727,-4.029024939650797,0.0021968126830199
Bidir,400,3,4.282587532965945,2.5116723164382817,-4.27519190738489,0.2865213572474567
Power,176,3,4.209361383051037,2.245512667814149,-6.203579041027507,0.2569927425154976
Priority,176,3,3.796137231296958,2.215773279345676,-3.940828790305123,0.0556809874476057
Bidir,176,3,4.109183462884724,2.240684143292817,-4.389272769472906,0.3461088837431391
Power,110,3,4.008795276594626,2.0413926851582254,-6.018627648708952,-0.0346207056072219
Priority,110,3,3.6521281056748216,2.034984764291212,-3.997947654072921,-0.3389797383789311
Bidir,110,3,3.9366003023252536,2.0413926851582254,-4.383540697724319,-0.0813602965418271
Power,51,3,3.6560379362194486,1.707570176097936,-6.054599084239426,-0.3784327738538552
Priority,51,3,3.404481839544771,1.707570176097936,-4.1288911262224826,-0.6382865343090028
Bidir,51,3,3.637626943746633,1.707570176097936,-4.309823272064026,-0.4148209581285469
Power,31,3,3.443172105521581,1.4913616938342726,-5.659033608050158,-0.6889934692767486
Priority,31,3,3.212325099195372,1.4913616938342726,-4.235007798903316,-0.8970822850145147
Bidir,31,3,3.4425960778520626,1.4913616938342726,-4.362870536849525,-0.6363836381173859
Power,21,3,3.3066190252535725,1.3222192947339193,-5.877654544193566,-0.9837684875300782
Priority,21,3,3.084184615073909,1.3222192947339193,-4.172412703279813,-1.163908776144203
Bidir,21,3,3.320690174074316,1.3222192947339193,-4.394859921516442,-0.9767270008881992
Power,179,3,4.2224211714188735,2.2528530309798933,-6.293063308270682,0.1690806257766912
Priority,179,3,3.7924106208415975,2.2215904436636804,-4.018895239398525,-0.1924780631706765
Bidir,179,3,4.031255574420367,2.1872920043481243,-4.297313472708071,0.0213684226101086
Power,96,3,3.959444213759144,1.9822712330395684,-6.168561059477876,-0.0826615960782907
Priority,96,3,3.6124424070816943,1.97606963280059,-4.049891992404725,-0.3665844561547532
Bidir,96,3,3.897527821361752,1.9822712330395684,-4.425531299212256,-0.1234376007756014
Power,71,6,3.845587207411597,1.8512583487190752,-6.243779223152971,-0.1868035988729968
Priority,71,6,3.560394881913092,1.8512583487190752,-4.197435321642914,-0.3975683417037741
Bidir,71,6,3.818704146143829,1.8512583487190752,-4.409669553030602,-0.1844941075684616
Power,68,6,3.853500483709133,1.832508912706236,-6.14082013620091,-0.1798063641781843
Priority,68,6,3.56656514933062,1.832508912706236,-4.150373386657575,-0.4029014858676874
Bidir,68,6,3.874897165589222,1.832508912706236,-4.277809831158139,-0.131237553876942
Power,352,6,4.549001647785195,2.5465426634781307,-5.912811436867751,0.5607159794169578
Priority,352,6,4.1111758159493625,2.54262889879447,-4.061770120479555,0.3924482979828578
Bidir,352,6,4.388722700475175,2.544068044350276,-4.440677015981312,0.5119902051122542
Power,82,6,3.905030920713809,1.9138138523837165,-6.242035369300465,-0.1183670101772877
Priority,82,6,3.623487627381484,1.913666708732672,-4.094752078538694,-0.3413928543100783
Bidir,82,6,3.909426755692996,1.9138138523837165,-4.524885274649328,-0.0881636943745202
Power,228,6,4.3636983525614905,2.357934847000454,-6.540008039094624,0.592465799114041
Priority,228,6,3.9798411030624488,2.3568523962448475,-4.067924506618913,0.0706149318124742
Bidir,228,6,4.280340229327509,2.3560258571931225,-4.527970117216394,0.4228136817333542
Power,90,6,3.97078838594768,1.9542425094393248,-6.300607105267862,0.2061602131671449
Priority,90,6,3.67800213899105,1.9542425094393248,-4.182077685768236,-0.088635322394412
Bidir,90,6,3.957305256152728,1.9542425094393248,-4.367602001469209,-0.0546760867006559
Power,419,6,4.629821752505792,2.622214022966296,-6.785168315377857,0.6483924271473532
Priority,419,6,4.171188158392007,2.615396245815093,-3.942039173583803,0.2075910763175271
Bidir,419,6,4.477841814047234,2.620136054973757,-4.185223513455917,0.5577201334217405
Power,342,6,4.536196822968811,2.534026106056135,-6.848894203583462,0.6934633401377293
Priority,342,6,4.106178367464018,2.529727455613122,-4.059187659873847,0.1386814658720102
Bidir,342,6,4.406161296079855,2.534026106056135,-4.3184049756215614,0.4233179735606159
Power,11,6,3.0115704435972783,1.041392685158225,-5.730761112363972,-1.2697271879102512
Priority,11,6,2.832392775659976,1.041392685158225,-4.335639208571244,-1.5387919431325778
Bidir,11,6,3.0404944542653247,1.041392685158225,-4.569663724336335,-1.495143693715682
Power,14,6,3.174599690965936,1.146128035678238,-5.692373734286186,-1.240120581185382
Priority,14,6,3.02322305481418,1.146128035678238,-4.32916588318311,-1.386725128007324
Bidir,14,6,3.262501940908042,1.146128035678238,-4.459769378059307,-1.1166449136875685
Power,12,6,3.0946457896059547,1.0791812460476249,-5.788033688948854,-1.3613446856629734
Priority,12,6,2.919513912264031,1.0791812460476249,-4.33015025833762,-1.2451296416026243
Bidir,12,6,3.1361654568145427,1.0791812460476249,-4.55904756547204,-1.345433588219864
Power,207,6,4.316806488269166,2.3159703454569174,-6.566516981701212,0.2961640773319961
Priority,207,6,3.9413636791557978,2.315459711086622,-4.081325930578344,-0.0377676267053876
Bidir,207,6,4.211579411301454,2.3159703454569174,-4.316285409357497,0.3968667145091583
Power,157,6,4.206631176315512,2.195899652409234,-6.484263312941671,0.3911376506091151
Priority,157,6,3.854340514763313,2.19567530742866,-4.149479262127483,-0.1021005243410621
Bidir,157,6,4.116381546135444,2.195899652409234,-4.45754486944867,0.1224667492618896
Power,49,6,3.6671299471967,1.6901960800285134,-6.13171084220774,-0.3477913644398968
Priority,49,6,3.420314170678296,1.6901960800285134,-4.179453916961167,-0.6444282434872542
Bidir,49,6,3.668058274913317,1.6901960800285134,-4.354805001238023,-0.3672436235774179
Power,98,6,3.998951603340257,1.991226075692495,-6.32593299255777,-0.0349991051818626
Priority,98,6,3.6896417794020175,1.991226075692495,-4.190463086352422,-0.2916180762576044
Bidir,98,6,3.979335879584117,1.991226075692495,-4.464414818041065,-0.0139044829351686
Power,59,6,3.7617066633186,1.7708520116421438,-6.02204184738212,-0.2456485054831513
Priority,59,6,3.5037634537094244,1.7708520116421438,-4.253862844931026,-0.5302877473771951
Bidir,59,6,3.7514374803840167,1.7708520116421438,-4.449873109994787,-0.3121186750504642
Power,33,6,3.496610998287486,1.5185139398778875,-6.058274000696788,-0.5291012981746075
Priority,33,6,3.282896630977564,1.5185139398778875,-4.21498568204818,-0.7931991707313905
Bidir,33,6,3.542531197161088,1.5185139398778875,-4.271232816193633,-0.5488950121147731
Power,26,6,3.4464415706651788,1.414973347970818,-5.913274735115251,-0.7084643586371988
Priority,26,6,3.242063372549364,1.414973347970818,-4.193012988772069,-0.9082722986777928
Bidir,26,6,3.46215601579901,1.414973347970818,-4.405263339667382,-0.6538128617322104
Power,67,6,3.8299056487476273,1.826074802700827,-6.120565719963839,-0.2249523925639122
Priority,67,6,3.555235561275888,1.826074802700827,-4.154652213779357,-0.4118052030040354
Bidir,67,6,3.808938315217119,1.826074802700827,-4.4068487754135655,0.035048525653229
Power,5,6,2.5935075893317654,0.6989700043360189,-5.637846677912713,-1.7751797896605688
Priority,5,6,2.448397103457768,0.6989700043360189,-4.508577485842123,-1.8583193544871184
Bidir,5,6,2.7224693858840308,0.6989700043360189,-4.723302889097518,-1.8787505220112104
Power,37,6,3.5353230599852674,1.568201724066995,-5.966733055867916,-0.2619432627952487
Priority,37,6,3.31345742897015,1.568201724066995,-4.156937344901779,-0.4516657884664292
Bidir,37,6,3.5698886706581177,1.568201724066995,-4.326273284327567,-0.1919723967313559
Power,34,6,3.4979941456569765,1.5314789170422551,-6.050320674683374,-0.0388368984548483
Priority,34,6,3.2863507827033502,1.5314789170422551,-4.18183380398444,-0.2311598760863439
Bidir,34,6,3.526217609233312,1.5314789170422551,-4.419817638452719,-0.2783513536748783
Power,74,6,3.8839388912729937,1.8692317197309765,-6.029052911785041,0.0381445023675322
Priority,74,6,3.601069636675488,1.8692317197309765,-4.104855419874018,-0.3847159856692145
Bidir,74,6,3.8803418981273294,1.8692317197309765,-4.381490495301405,-0.1202386571983053
Power,194,6,4.295720405745645,2.2878017299302265,-6.559367006691591,0.276769337805633
Priority,194,6,3.931933165580202,2.2873174316008056,-4.150522497812912,-0.0483932551631188
Bidir,194,6,4.194559340274637,2.2878017299302265,-4.246802999224948,0.2107403125516074
Power,8,6,2.8793826371743427,0.9030899869919436,-5.236688749721403,-1.4942800244690773
Priority,8,6,2.708208375304485,0.9030899869919436,-4.412198670324768,-1.666914444576116
Bidir,8,6,2.9434945159061026,0.9030899869919436,-4.3855516231537965,-1.5174052623468406
Power,119,6,4.081890136614601,2.075546961392531,-6.392819534870582,0.0543469240810969
Priority,119,6,3.7617044557717407,2.075546961392531,-4.057039448863489,-0.2284138618623514
Bidir,119,6,4.024609936041495,2.0719842303222267,-4.433853961626222,0.1169166324648073
Power,4,6,2.5118833609788744,0.6020599913279624,-5.369330931749217,-1.8872766089885844
Priority,4,6,2.4170562991191105,0.6020599913279624,-4.29652804023126,-1.986613548040018
Bidir,4,6,2.6347291080813307,0.6020599913279624,-4.674383917969337,-1.741937752369643
Power,178,6,4.25646420029768,2.2504200023088936,-6.391852218017149,0.4985052843694834
Priority,178,6,3.891202827260296,2.2500241695469603,-4.083092723050458,-0.0934807796001494
Bidir,178,6,4.200415660765755,2.2504200023088936,-4.568595141791921,0.2412430946479031
Power,196,6,4.303266711390989,2.292256071356476,-6.452611275859629,0.2961470615388179
Priority,196,6,3.929761255088685,2.291896605631522,-4.092569151981302,-0.053460567290353
Bidir,196,6,4.228237304643683,2.292256071356476,-4.4797081619764185,0.2253803563133608
Power,213,6,4.329420969282374,2.328379603438737,-6.4673046758002455,0.3132599464610236
Priority,213,6,3.951518666810183,2.3277730082920693,-4.080554626311306,0.0925843475177485
Bidir,213,6,4.229456298404028,2.328379603438737,-4.367997402797384,0.5699107264818352
Power,21,6,3.270334945938128,1.3222192947339193,-5.707589155812257,-0.5911908453533892
Priority,21,6,3.0912481182519054,1.3222192947339193,-4.304205527284876,-0.8805233936556236
Bidir,21,6,3.304623864924319,1.3222192947339193,-4.389322890507635,-0.6195769591777203
Power,93,6,3.9774848046692175,1.968482948553935,-5.772690041946953,0.278685986990219
Priority,93,6,3.66424489195703,1.968482948553935,-4.146380474289431,-0.3029560345099537
Bidir,93,6,3.9647727888336575,1.968482948553935,-4.498176252056167,-0.0383888522896667
Power,166,6,4.233783400256826,2.220108088040055,-6.411978634500854,0.2137096640322103
Priority,166,6,3.8753851028314745,2.2198251600288086,-4.055864568250414,-0.1131705468570783
Bidir,166,6,4.17965192260008,2.220108088040055,-4.452243379108548,0.1715425152095659
Power,123,6,4.111336271723026,2.089905111439398,-6.370237275991644,0.0703628110901077
Priority,123,6,3.784581634807665,2.089905111439398,-4.160443156682,-0.227538735762727
Bidir,123,6,4.073243685916856,2.089905111439398,-4.283619143359989,0.073415893444972
Power,131,6,4.127658919109309,2.1172712956557644,-6.328646548206044,0.1000825779772607
Priority,131,6,3.794156325588564,2.1172712956557644,-4.177844239123528,0.006926944259415
Bidir,131,6,4.052405862364205,2.1172712956557644,-4.217549106832292,0.3057308262217381
Power,31,6,3.4839552067547794,1.4913616938342726,-5.98148561765207,-0.3434409436678438
Priority,31,6,3.242060286609633,1.4913616938342726,-4.2115271416906745,-0.5837263531529147
Bidir,31,6,3.49196233101354,1.4913616938342726,-4.4176898749632585,-0.403602981488692
Power,17,6,3.226402764003674,1.230448921378274,-5.904118307002308,-1.124637597395183
Priority,17,6,3.044447524121085,1.230448921378274,-4.239544345407403,-1.3123766578513345
Bidir,17,6,3.2671855372290084,1.230448921378274,-4.5930904047391055,-1.0464879277136965
Power,133,6,4.124897065814311,2.123851640967086,-6.471794833929614,0.111665621252128
Priority,133,6,3.7976099890409625,2.1236750984923365,-4.143181899795603,-0.1828058966334469
Bidir,133,6,4.090040598579243,2.123851640967086,-4.461577871994041,0.0865809610562924
Power,11,6,3.031114550370579,1.041392685158225,-5.415629008142055,-1.266813924666064
Priority,11,6,2.886951950106637,1.041392685158225,-4.397217893378622,-1.5092279845159389
Bidir,11,6,3.0880071509776705,1.041392685158225,-4.556808414428371,-1.4589708961334005
Power,173,6,4.244991495288132,2.2380461031287955,-6.369155991068255,0.2298794954752102
Priority,173,6,3.893878673487467,2.2380461031287955,-4.127593037193988,-0.0975130827599943
Bidir,173,6,4.179529277818946,2.2380461031287955,-4.421268372117639,0.1807320619822405
Power,121,6,4.092727465805755,2.0827853703164503,-6.288137466860878,0.0625927311424039
Priority,121,6,3.774285767080421,2.0827853703164503,-4.054410328160068,-0.2077864558564567
Bidir,121,6,4.0270787972729485,2.0827853703164503,-4.3436881018185485,0.2138408684447017
Power,94,6,3.9806471355933577,1.973127853599699,-6.304605486322517,0.2219007048241137
Priority,94,6,3.685505374317597,1.9729994970206937,-4.124753147881718,-0.0413648534568998
Bidir,94,6,3.9696100278007846,1.973127853599699,-4.487321218275911,-0.012407935923653
Power,30,6,3.460120727542184,1.4771212547196624,-5.946179002375183,-0.5741307071153754
Priority,30,6,3.2492228239966745,1.4771212547196624,-4.288127031471693,-0.8654165131079347
Bidir,30,6,3.4838629519968114,1.4771212547196624,-4.455080463146093,-0.6021639618210647
Power,25,6,3.3577900580403184,1.3979400086720375,-5.774059954256907,-0.8641279969134181
Priority,25,6,3.1767855749220355,1.3979400086720375,-4.295112994268825,-0.9823603727531104
Bidir,25,6,3.4239009185284166,1.3979400086720375,-4.417161085941882,-0.7110155194980204
Power,395,6,4.60591009575478,2.59659709562646,-6.63219959630983,0.6139293230014199
Priority,395,6,4.151421466328803,2.5904487735649933,-4.067562825986899,0.1910988347989216
Bidir,395,6,4.450909207387152,2.58092497567562,-4.301086015935147,0.5619431539042397
Power,70,6,3.831620966206149,1.8450980400142565,-6.187683681455429,0.0776500871864766
Priority,70,6,3.558648580964467,1.8450980400142565,-4.1591997797022415,-0.1973675152095725
Bidir,70,6,3.8197705284215786,1.8450980400142565,-4.388571774836207,-0.0142076859711284
Power,11,6,3.054369274319276,1.041392685158225,-5.85353764721734,-1.2361966115266154
Priority,11,6,2.915687574499674,1.041392685158225,-4.367018968102204,-1.5314221787061408
Bidir,11,6,3.0857769284416707,1.041392685158225,-4.480805528240294,-1.448041952407458
Power,194,6,4.3041288144519,2.2878017299302265,-6.443550014803367,0.2772808052715664
Priority,194,6,3.9319400301921785,2.287196272587074,-4.065758652165787,-0.0509198699195382
Bidir,194,6,4.229133691617701,2.2878017299302265,-4.38732368837199,0.2261017339499605
Power,126,6,4.105339839805287,2.100370545117563,-6.342195743320603,0.0777541574731774
Priority,126,6,3.777080279737118,2.100274790628827,-4.113457646122713,-0.211864119240995
Bidir,126,6,3.998185447813693,2.097006512171192,-4.545065267365663,-0.0032964767093233
Power,41,6,3.641547761509276,1.6127838567197357,-6.076854477675852,-0.3813876838851933
Priority,41,6,3.3902586751256507,1.6127838567197357,-4.109419383176182,-0.6450684363714148
Bidir,41,6,3.63096804597283,1.6127838567197357,-4.373093859488466,-0.4224262800324053
Power,733,6,4.864165461305104,2.865103974641128,-6.91280788202823,0.9963541600429688
Priority,733,6,4.317636433026903,2.8322795866062886,-3.992667513770436,0.3714512283359024
Bidir,733,6,4.653074160905222,2.8555191556678,-4.394738705698411,0.6989913959733973
